_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
4721,2.1,TTC Ridership Revenues,m,c,60300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,4,,
4722,2.1,TTC Ridership Revenues,m,c,57100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,5,,
4723,2.1,TTC Ridership Revenues,m,c,73100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,6,,
4724,2.1,TTC Ridership Revenues,m,c,57000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,7,,
4725,2.1,TTC Ridership Revenues,m,c,55400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,8,,
4726,2.1,TTC Ridership Revenues,m,c,78100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,9,,
4727,2.1,TTC Ridership Revenues,m,c,61300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,10,,
4728,2.1,TTC Ridership Revenues,m,c,65600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,11,,
4729,2.1,TTC Ridership Revenues,m,c,62200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2007,12,,
4730,2.1,TTC Ridership Revenues,m,c,72700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,1,,
4731,2.1,TTC Ridership Revenues,m,c,64900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,2,,
4732,2.1,TTC Ridership Revenues,m,c,79900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,3,,
4733,2.1,TTC Ridership Revenues,m,c,60700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,4,,
4734,2.1,TTC Ridership Revenues,m,c,62400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,5,,
4735,2.1,TTC Ridership Revenues,m,c,79000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,6,,
4736,2.1,TTC Ridership Revenues,m,c,62800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,7,,
4737,2.1,TTC Ridership Revenues,m,c,61700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,8,,
4738,2.1,TTC Ridership Revenues,m,c,84900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,9,,
4739,2.1,TTC Ridership Revenues,m,c,67400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,10,,
4740,2.1,TTC Ridership Revenues,m,c,70200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,11,,
4741,2.1,TTC Ridership Revenues,m,c,70400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2008,12,,
4742,2.1,TTC Ridership Revenues,m,c,69300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,1,,
4743,2.1,TTC Ridership Revenues,m,c,66100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,2,,
4744,2.1,TTC Ridership Revenues,m,c,81200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,3,,
4745,2.1,TTC Ridership Revenues,m,c,63900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,4,,
4746,2.1,TTC Ridership Revenues,m,c,63500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,5,,
4747,2.1,TTC Ridership Revenues,m,c,78100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,6,,
4748,2.1,TTC Ridership Revenues,m,c,61300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,7,,
4749,2.1,TTC Ridership Revenues,m,c,60100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,8,,
4750,2.1,TTC Ridership Revenues,m,c,83700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,9,,
4751,2.1,TTC Ridership Revenues,m,c,66700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,10,,
4752,2.1,TTC Ridership Revenues,m,c,68500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,11,,
4753,2.1,TTC Ridership Revenues,m,c,72500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2009,12,,
4754,2.1,TTC Ridership Revenues,m,c,72200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,1,69500000,
4755,2.1,TTC Ridership Revenues,m,c,71200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,2,68900000,
4756,2.1,TTC Ridership Revenues,m,c,87300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,3,82100000,
4757,2.1,TTC Ridership Revenues,m,c,71700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,4,67400000,
4758,2.1,TTC Ridership Revenues,m,c,70100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,5,67500000,
4759,2.1,TTC Ridership Revenues,m,c,86600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,6,83200000,
4760,2.1,TTC Ridership Revenues,m,c,69700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,7,66000000,
4761,2.1,TTC Ridership Revenues,m,c,66900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,8,64600000,
4762,2.1,TTC Ridership Revenues,m,c,93400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,9,89700000,
4763,2.1,TTC Ridership Revenues,m,c,75400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,10,71800000,
4764,2.1,TTC Ridership Revenues,m,c,77500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,11,75200000,
4765,2.1,TTC Ridership Revenues,m,c,87300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2010,12,82100000,
4766,2.1,TTC Ridership Revenues,m,c,75300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,1,75300000,
4767,2.1,TTC Ridership Revenues,m,c,75500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,2,77300000,
4768,2.1,TTC Ridership Revenues,m,c,93600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,3,92300000,
4769,2.1,TTC Ridership Revenues,m,c,73900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,4,70300000,
4770,2.1,TTC Ridership Revenues,m,c,74100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,5,73100000,
4771,2.1,TTC Ridership Revenues,m,c,92400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,6,90900000,
4772,2.1,TTC Ridership Revenues,m,c,72500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,7,69800000,
4773,2.1,TTC Ridership Revenues,m,c,68200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2011,8,67400000,
